dc:identifier,dc:title,dc:creator,prism:publicationName,prism:coverDate,prism:doi,citedby-count,affiliation,subtypeDescription,abstract
85066110679,Targeting customers for profit: An ensemble learning framework to support marketing decision-making,Lessmann S.,Information Sciences,2021-05-01,10.1016/j.ins.2019.05.027,39,Humboldt-Universität zu Berlin,Article,"© 2019 Elsevier Inc.Marketing messages are most effective if they reach the right customers. Deciding which customers to contact is an important task in campaign planning. The paper focuses on empirical targeting models. We argue that common practices to develop such models do not account sufficiently for business goals. To remedy this, we propose profit-conscious ensemble selection, a modeling framework that integrates statistical learning principles and business objectives in the form of campaign profit maximization. Studying the interplay between data-driven learning methods and their business value in real-world application contexts, the paper contributes to the emerging field of profit analytics and provides original insights how to implement profit analytics in marketing. The paper also estimates the degree to which profit-concious modeling adds to the bottom line. The results of a comprehensive empirical study confirm the business value of the proposed ensemble learning framework in that it recommends substantially more profitable target groups than several benchmarks."
85097041616,Multi-objective Grammatical Evolution of Decision Trees for Mobile Marketing user conversion prediction,Pereira P.J.,Expert Systems with Applications,2021-04-15,10.1016/j.eswa.2020.114287,19,Universidade do Minho,Article,"© 2020 Elsevier LtdThe worldwide adoption of mobile devices is raising the value of Mobile Performance Marketing, which is supported by Demand-Side Platforms (DSP) that match mobile users to advertisements. In these markets, monetary compensation only occurs when there is a user conversion. Thus, a key DSP issue is the design of a data-driven model to predict user conversion. To handle this nontrivial task, we propose a novel Multi-objective Optimization (MO) approach to evolve Decision Trees (DT) using a Grammatical Evolution (GE), under two main variants: a pure GE method (MGEDT) and a GE with Lamarckian Evolution (MGEDTL). Both variants evolve variable-length DTs and perform a simultaneous optimization of the predictive performance and model complexity. To handle big data, the GE methods include a training sampling and parallelism evaluation mechanism. The algorithms were applied to a recent database with around 6 million records from a real-world DSP. Using a realistic Rolling Window (RW) validation, the two GE variants were compared with a standard DT algorithm (CART), a Random Forest and a state-of-the-art Deep Learning (DL) model. Competitive results were obtained by the GE methods, which present affordable training times and very fast predictive response times."
85099250282,A large multi-group decision-making technique for prioritizing the big data-driven circular economy practices in the automobile component manufacturing industry,Kamble S.S.,Technological Forecasting and Social Change,2021-04-01,10.1016/j.techfore.2020.120567,67,EDHEC Business School,Article,"© 2020 Elsevier Inc.The present study uses a large group decision-making technique to identify and rank the best big data-driven circular economy (BDDCE) practices in the auto-component industry. The data pertaining to the BDDCE practices were collected from the decision-makers in three groups, namely, purchasing, manufacturing, and logistics & marketing function from the auto-component manufacturing industry. First, the consensus on the BDDCE practices within the group was ascertained followed by determining the decision weights using the percentage distributions and subjective weights. This was followed by the by computing the dominance degrees on pairwise comparisons of the BDDCE practices and ranking them using the PROMETHEE II method. The findings indicated that the BDDCE practices that were more inclined towards the enhancement of internal supply chain integration were most preferred and highly ranked by the decisionmakers in the auto-component industry as compared to the practices that were focused on improving the supplier and customer interfaces such as green purchasing, sale of excess inventory, and developing recycling systems for end-of-life products and materials. The high ranked BDDCE practices included minimization of the raw material consumption, plan for reuse, recycle, recovery of material, parts, and reduction of the process waste at the design stage."
85097182588,Fundamental Limits of Data Utility: A Case Study for Data-Driven Identity Authentication,Yang Q.,IEEE Transactions on Computational Social Systems,2021-04-01,10.1109/TCSS.2020.3035462,5,Tongji University,Article,"© 2014 IEEE.Big data can help with providing valuable perceptions into business activities and disclosing the potential benefits. Advances in machine learning and deep learning technologies make it easier to achieve significant performance in a wide range of domains from city planning and marketing analysis to credit evaluation and identity theft detection. However, it still requires great efforts in selecting efficient learning algorithms and precise model parameters that are deemed confidential in the light of experience. Also worth noting is that there is a fundamental gap between impracticable business requirements and the available value of data reflected. The data holder or data service provider may not have a clear understanding of data interference. The solution to these two problems depends on the capability of predicting the data utility in advance, which raises a fundamental question: to what degree is the data utility predictable? In this work, we present a primary analytical framework for information-theoretic bounds of data utility and utilize the current state-of-the-art and representative algorithms to obtain the achievable lower bounds on a real-world data set. The gap between theoretical upper bounds and achievable lower bounds indicates that the achievable lower bounds can still be optimized for performance."
85061978357,Addressing Online Behavioral Advertising and Privacy Implications: A Comparison of Passive Versus Active Learning Approaches,Labrecque L.I.,Journal of Marketing Education,2021-04-01,10.1177/0273475319828788,11,The University of Rhode Island,Article,"© The Author(s) 2019.Sophisticated technology advances are delivering new and powerful ways for marketers to collect and use consumer data. These data-driven marketing capabilities present a unique challenge for students, as they will soon be expected to manage consumer data and make business decisions based on ethical, legal, and fiscal considerations. This article attempts to address shortcomings related to the “information privacy gap” in marketing education by providing educators with an online behavioral advertising exercise that they can employ in their courses. This article offers educators an easy-to-implement learning exercise that can help students better comprehend these new technologies and the implications for consumer privacy. Furthermore, we compare two exercises (active vs. passive learning) to assess the outcomes of each approach."
85086864633,Impact of data-driven online financial consumption on supply chain services,Li L.,Industrial Management and Data Systems,2021-03-29,10.1108/IMDS-01-2020-0025,5,Tianjin University,Article,"© 2020, Emerald Publishing Limited.Purpose: Employing big data analysis tools, this study examines the significance of supply chain integration affecting online financial consumption, analyzes the online financial consumption demand of mobile phone consumers, promotes the optimization of supply chain services with consumers as the focus and proposes full integration of a mobile phone supply chain in terms of product, logistics and marketing, in order to improve the supply and demand relationship between consumers and suppliers; the overall objective is to promote further development of online financial consumption. Design/methodology/approach: In this study, TF-IDF (term frequency–inverse document frequency) and cosine similarity text analysis are used for analyzing online demand for mobile phone products, studying the influence of supply chain services on consumption demand and identifying strategies for promoting overall optimization of the supply chain to meet online financial consumption demands of consumers; the study analyzes online reviews on mobile phone topics from the JingDong (JD) platform and Weibo platform. Findings: Research results show that online demand for mobile phone products is greatly influenced by supply chain links such as product design, logistics transportation and marketing promotion. The consumption demand for different mobile phone products has different emphases, but the differences are not significant. The overall improvement of the supply chain should focus on product research and development, logistics layout optimization and marketing promotion, in order to meet and guide the online financial demand of consumers and improve the effectiveness of supply chain management. Research limitations/implications: This study only considered data from China's largest online mobile phone sales platform and Weibo text data owing to the data sensitivity involved. Originality/value: There are few supply chain optimization studies based on online financial consumption reviews from customers. Therefore, this study integrates online consumption trends into a supply chain analysis framework to explore strategies for promoting supply chain optimization according to customer demands, improving the benign interaction of participants in the supply chain and promoting the development of online financial consumption."
85110970440,Branding the Geospatial Industry,Imaoka L.B.,"Communication, Culture and Critique",2021-03-01,10.1093/ccc/tcaa025,1,School of the Arts,Article,"© 2020 The Author(s) 2020. Published by Oxford University Press on behalf of International Communication Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.This study situates geospatial technology within the platform economy and constructs its brand culture, making it visible as a for-profit business rather than a utility. A critical lens is turned on the macroscopic economic and micro-social processes of the geospatial industry that result in the hegemonic relations and discursive regimes that legitimize and naturalize a common geospatially equipped, data-driven world. The annual user conventions and platform marketing of Esri, the global market leader in geographical information systems (GIS), acts as a site to observe how an imagined geospatial community of practitioners and investors is constructed. Branded content is unpacked to understand how the company's image-making cultivates power relations between the public at large while negating itself as gatekeeper. These symbolic processes and collective practices help influence the uncritical investment and growth of the geospatial industry."
85096381970,A two-stage model for forecasting consumers’ intention to purchase with e-coupons,Ren X.,Journal of Retailing and Consumer Services,2021-03-01,10.1016/j.jretconser.2020.102289,14,Huazhong University of Science and Technology,Article,"© 2020E-coupons (electronic coupons) have been a mainstay of online marketing to attract consumers and promote them to repeat purchase, distributing right e-coupons to right consumers is of critical importance. In big data era, analyzing consumers preferences for e-coupons by their online behavior and the impact of data imbalance caused by low active consumers are rarely studied. Thus, we propose a two-stage hybrid model. Firstly, consumer segmentation is implemented to analyze behavioral characteristics for each segment and distinguish low active consumers, then models are constructed for different consumer segments. The proposed model is applied to a real online consumption data. Consumers are aggregated into four segments: potential e-coupons user, low discount sensitive user, high discount sensitive user (including discount preference and fixed preference). The first one is defined as low active consumer segment and others are high active consumer segments. Isolation forest model and logistic regression model are respectively constructed for them. Result shows that data imbalance is effectively relieved, prediction performance is also significantly better than the traditional approaches. Finally, e-coupons’ usage characteristics for each consumer segment are summarized, according to that, companies can increase sales and improve consumer satisfaction as well."
85093833082,Should Australia Introduce a Prohibition on Unfair Trading? Responding to Exploitative Business Systems in Person and Online,Paterson J.M.,Journal of Consumer Policy,2021-03-01,10.1007/s10603-020-09467-9,3,Melbourne Law School,Article,"© 2020, The Author(s).Australian consumer protection law contains broad and flexible prohibitions on misleading and unconscionable conduct in trade or commerce. Yet concerns have been raised that these prohibitions are unsuitable for responding to predatory business systems. These are businesses that, by design or operation, target consumers experiencing vulnerability to offer costly products ill-suited to their needs. This concern has arisen in response to prominent instances of products of dubious efficacy offered to marginalized communities. It has also arisen from concerns over the increasing potential for data-driven digital marketing to manipulate consumer choice by targeting with fine-grained accuracy consumer vulnerabilities. In response to these concerns, it has been suggested that the Australian Consumer Law should be reformed, by introducing a prohibition on “unfair trading” inspired by the general prohibitions on such conduct in the EU and USA. This paper explores the key considerations relevant in assessing the merits of this proposed statutory “transplant.” Ultimately, the paper is supportive of the proposed reform, while also recognizing its limits."
85088260472,Marketing in a data-driven digital world: Implications for the role and scope of marketing,Shah D.,Journal of Business Research,2021-03-01,10.1016/j.jbusres.2020.06.062,64,J. Mack Robinson College of Business,Article,"© 2020 Elsevier Inc.We are living in a world of data abundance and rapid technological advances in the digital realm. The consequences for marketing practices have been transformative. The Marketing Edge and Journal of Business Research sponsored this special issue to address the need for research in this domain. We draw upon past literature to trace how data-driven marketing practices and adoption of digital technologies have helped transform and expand the scope of marketing from a function that was primarily related to analyzing advertisements, to crafting analytics-driven customer-centric marketing, to a function that is fiscally responsible and increasingly technology enabled. The collection of nine studies in this special issue richly describes the challenges that marketing practitioners face and highlights research issues that need to be addressed."
85085174471,Next frontiers of research in data driven marketing: Will techniques keep up with data tsunami?,Sheth J.,Journal of Business Research,2021-03-01,10.1016/j.jbusres.2020.04.050,52,Goizueta Business School,Article,"© 2020 Elsevier Inc.The purpose of the paper is to provide a historical evolution of data driven marketing and suggest next frontiers of research opportunities as a consequence of digital tsunami as well as affordability and accessibility to conduct databased research. Earlier, techniques were in search of data but in the future data will be in search of techniques, especially in the era of social media such as Twitter, Facebook, YouTube, What's App, and Instagram."
85097815438,Using a data-driven marketing strategy on customer relationship management: an empirical case of urban coffee shops in Taiwan,Chiang W.Y.,British Food Journal,2021-02-22,10.1108/BFJ-06-2020-0523,3,Aletheia University,Article,"© 2020, Emerald Publishing Limited.Purpose: Nowadays, the agricultural business environment is expended to the whole world. Transaction records in point of sales and customer relationship management (CRM) systems can be large-scale data for long-established global chain businesses. Thus, the purpose of this paper is to using a proposed data mining approach to discover valuable markets/customers of urban coffee shop industry (retailer) in current environment of Taiwan, which can implement the industry's data-driven marketing strategy on a CRM system. Design/methodology/approach: In this research approach, Ward's method, C5.0 decision tree and a proposed model are applied for discovering valuable markets and mining useful customer rules. Findings: These found markets and discovered rules can be applied on marketing information or CRM system for identifying valuable customers and target markets. Originality/value: In this study, the CRM system can be the media for the data-driven marketing strategy in environment of Taiwan. The approach of this research can be applied on other businesses for their data-driven marketing strategies as well."
85083985822,Drivers of housing purchasing decisions: a data-driven analysis,BuHamdan S.,International Journal of Housing Markets and Analysis,2021-02-09,10.1108/IJHMA-02-2020-0018,8,University of Alberta,Article,"© 2020, Emerald Publishing Limited.Purpose: The purpose of this paper is to develop a clear understanding of the features that increase the probability of condos’ sale, with a focus on design-related features. Design/methodology/approach: The present research uses survival analysis (SA) and the Cox proportional-hazards regression (CPHR) to analyze condo sales data provided by the REALTORS® Association of Edmonton (RAE) (Alberta, Canada). Findings: The analysis of the provided data shows that the listed price, building age, appliances and condo fees have less effect on the time a condo spends on the market compared to the condo’s physical features, such as construction material, interior finishing and heating type and source. Research limitations/implications: The data used in the present research comes from one geographical area (i.e. Edmonton, Canada). Furthermore, the data provided by the RAE does not include any real estate transactions not involving a realtor. Additionally, the present research, owing to its focus on design-related features, does not control features related to the external environment, such as community and transportation proximity. Practical implications: The findings of the present research help construction practitioners (e.g. architects, builders and realtors) better understand the features that influence condo buyers’ decisions. This knowledge helps to develop designs and marketing strategies that increase the likelihood of selling and decrease the time listed condos spend on the market. Originality/value: The present research expands our knowledge of the drivers influencing the purchasers’ decisions concerning the building’s physical features that can be controlled during the design stage. Also, analyzing the provided data by using SA and CPHR, as followed in this paper, facilitates the inclusion of records that are listed but not sold, which helps to overcome the survivorship bias and avoid the over-optimism that exists in the present literature."
85093088795,Bridging marketing theory and big data analytics: The taxonomy of marketing attribution,Buhalis D.,International Journal of Information Management,2021-02-01,10.1016/j.ijinfomgt.2020.102253,68,The Business School at BU,Article,"© 2020 Elsevier LtdThe integration of technology in business strategy increases the complexity of marketing communications and urges the need for advanced marketing performance analytics. Rapid advancements in marketing attribution methods created gaps in the systematic description of the methods and explanation of their capabilities. This paper contrasts theoretically elaborated facilitators and the capabilities of data-driven analytics against the empirically identified classes of marketing attribution. It proposes a novel taxonomy, which serves as a tool for systematic naming and describing marketing attribution methods. The findings allow to reflect on the contemporary attribution methods’ capabilities to account for the specifics of the customer journey, thereby, creating currently lacking theoretical backbone for advancing the accuracy of value attribution."
85101411091,The reality of internet of things (IOT) in creating a data-driven marketing opportunity: Mediating role of Customer Relationship Management (CRM),Hashem T.N.,Journal of Theoretical and Applied Information Technology,2021-01-31,,10,Isra University,Article,
85190939146,Mining Big Data for Business Opportunities: The Digital Marketing Strategy of JTEACH,Lai C.C.,Management Review (Taiwan),2021-01-01,10.6656/MR.202104_40(2).CNI059,0,National Sun Yat-Sen University,Article,"© 2021, Kung-Hwa Management Foundation. All rights reserved.This case study utilizes real-time data provided by Jteach.com, a consulting firm specializing in data-driven business strategy consulting, organizational development, and talent management. The teaching objectives through this type of case study are to provide hands-on training through data collecting and analysis to guide students through the framework of business models using interactive data collected from Google Analytics global platform users. This case study is designed for both advanced students at the university level or above, as well as for company marketing or business operations new hires tasked to identify insights from data analytics and develop actionable business intelligence. The primary objectives for this learning are to build student understanding in business intelligence with data analytics and to make informed and analytics-based business decisions. This case study can be applied to business e-commerce website analytics across many industries, analyzing large data sets and data points to gain insights into business activities and strategies for forecasting, planning, and demand sensing. Case User #1 – Angela, a mid-level manager responsible for monitoring company internet site activities and collecting data from the analytics reports. Angela recommends and executes marketing strategies and report to her management performance outcomes, the effectiveness of implemented strategies. Case User #2 – Tim, a marketing analyst reporting to Angela, manages the company internet site and data operations to aggregate traffic and usage data. Case User #3 – Joanne, reporting to Angela, is responsible for digital and print advertising platform data analysis. This study highlights daily interaction between the three principals and guides students on how to identify and assess company website usage. Additionally, the case introduces students to the concept of market segmentation (Segmenting, Targeting, Positioning) to develop model based data analytics and strategic thinking skills."
85168964050,Review and prospect of structural equation modeling in geoscience data modeling and analysis,Liu J.,Journal of Geomechanics,2021-01-01,10.12090/j.issn.1006-6616.2021.27.03.032,5,China Geological Survey,Article,"© 2021 Chinese Academy of Geological Sciences Institute of Geomechanics.Structural equation modeling (SEM) is a method of establishing, estimating and testing causality. It can replace multiple regression, path analysis, factor analysis, covariance analysis and other methods to clearly analyze the effect of individual indicators on the overall and the relationship between individual indicators. SEM is a multivariate statistical modeling technology mainly applied to confirmatory factor analysis model. Due to the advantages of measuring latent variable scores through observable variables and analyzing the synergistic effects between latent variables using different sub-models, SEM is widely used in data modeling and analysis in the fields of psychology, behavior, and marketing. It provides a mature application path of proposing the concept-designing the model-obtaining data -verifying the model. Geoscience data modeling technology has always been one of the hotspots in geoscience research, the purpose of which is to extract valuable model structures and latent variables from massive, multi-dimensional, high-dimensional, and multi-temporal geo-data, and to study different geovariables and interactive relationship between latent variables so as to support related applications and research such as environmental governance, disaster prevention, resource prospecting, and ecological evaluation. With the changes in the scale of geoscience data and the continuous development of modeling tools, the geoscience data modeling have gradually changed from sampling to full-sample, the method from under the guidance of geological models to unconstrained / weak-constrained modeling, the basis from variable causality to variable correlation, and the complexity from single model / single process to comprehensive multi-model / multi-process. SEM is a comprehensive modeling method, which can include multiple analysis techniques such as factor analysis, latent variable estimation, path analysis, etc. This multi-level, multi-branch modeling method combines the characteristics of knowledge-driven modeling and data-driven modeling. SEM generally faces the following three challenges, also three changes, in the modeling of geoscience data: from a method mainly oriented to confirmatory modeling and analysis to an exploratory modeling and analysis method; from a construction with complete geological model constraints to a weak model / unconstrained geological data modeling method; from a modeling of statistical variables without spatial attributes to a modeling of spatial statistical variables. This puts forward new requirements on the model itself and the method of data modeling. In response to the above three issues, this article reviews the concept and development of SEM, and introduces three application cases of SEM in geological data modeling. One is using lake sediment geochemical data to extract mineralization endogenous factors in gold mines which is modeled under weak constraints. The second is using the comprehensive parameter optimization method of SEM to weaken and correct CI problem of weight of evidence in the calculation of the posterior probability of gold prospecting by matching the posterior probability and the observation posterior probability. The third is using SEM to study the forest protection strategy of the Magdalena watershed in Mexico. By numbering the forest blocks in different regions, the spatial distribution of the data is transformed into traditional statistical variables without spatial attributes, and the impact of different environmental strategies on forest protection is analyzed."
85128909678,Scaling up CRM in a high-growth business,Allan C.,Journal of Digital and Social Media Marketing,2021-01-01,,0,Knightsbridge Green,Article,
85123021188,Segmentation of Social Media Users for Destinations: A Clustering Approach,Özdemir G.,Tourism,2021-01-01,10.37741/t.70.1.4,2,Yaşar Universitesi,Article,"©2022 The Author(s).This is a study into the segmentation of social media users interested in traveling into groups and aims to ascertain if differences exist in benefits among segments. It is based on a survey that examines the benefits they see social media as having before, during, and after a trip to a destination, using their responses to generate a data-driven segmentation. Data from a total of 218 questionnaires were analyzed using factor and cluster analysis in sequence, specifically applying a hierarchical cluster analysis using the Ward method and a Kmeans algorithm. The analysis led to the identification of four useful types of social media user: info-seeker, communication-seeker, interaction-seeker, and hybrid segments, each of which seeks different things from social media and use it in different ways (e.g., to seek information, to see what other people have said about a destination, or to post their own experiences). As such, the implications of our findings offer useful insights for both scholars and destination marketers, highlighting the significance of offering appropriate marketing strategies for each type of segment."
85120912964,"Optimising marketing strategies by customer segments and lifetime values, with a/b testing",Guha P.,Applied Marketing Analytics,2021-01-01,,0,Axiomatic Systems,Article,
85120656790,The exploitation of vulnerability through personalised marketing communication: Are consumers protected?,Strycharz J.,Internet Policy Review,2021-01-01,10.14763/2021.4.1585,7,Universiteit van Amsterdam,Article,"© 2021, Alexander von Humboldt Institute for Internet and Society. All rights reserved.While data-driven personalisation strategies in marketing offer consumers several benefits, they potentially also create new disparities and vulnerabilities in society, and in individuals. This article explores in what ways application of so-called personalised marketing communication may lead to exploitation of vulnerability of consumers and builds on empirical findings on the issue by investigating if consumers are protected against such vulnerabilities under EU consumer protection law. We show a number of ways in which personalisation may lead to exploitation of internal and external vulnerabilities and that EU consumer law contains significant barriers to effectively address such exploitation."
85112649459,Risk Management in Digital Advertising: An Analysis from the Advertisers’ Media Management Perspective,Tauro D.,JMM International Journal on Media Management,2021-01-01,10.1080/14241277.2021.1960532,3,Politecnico di Bari,Article,"© 2021 Institute for Media and Communications Management.For advertisers, media management is the downstream part of advertising: After creative content is produced, advertisers manage different distribution channels to reach the right target audiences in efficient and effective ways. In the last five years, new technologies have disrupted this space and supported the exponential growth of digital advertising. Creative content may be distributed via internet-connected devices, such as desktop, mobile, or connected TV. Advertisers must understand the benefits and risks of each channel to best allocate their marketing budgets and drive both growth and cost savings. Tech and data-driven digital advertising promises many benefits to advertisers, ranging from precision targeting and measurable results to automation and real-time optimization. At the same time, advertisers face major challenges from a host of actors in the media ecosystem that often have misaligned incentives. Several studies have investigated how digital advertising activities affect business results in order to understand their positive and negative impacts. Very few studies, however, have focused on risk management in relation to digital advertising. In this article, we aim to fill this gap. Specifically, we identify the main risks in the paid distribution of digital advertising and the corresponding mitigation strategies. We examined digital advertising from the advertisers’ media management perspective. Interestingly, we found that risks and corresponding mitigation strategies can be clustered in specific groups that can help chief marketing officers and media executives drive the right actions."
85111544333,Building a library brand: five strategies for solo marketers,Henry A.N.,Public Services Quarterly,2021-01-01,10.1080/15228959.2021.1896414,2,The Ohio State University,Article,"© 2021 The Author(s). Published with license by Taylor & Francis Group, LLC.In academic libraries, the marketing and communications resource often can be a single individual, with marketing responsibilities billed as “other duties as assigned.” In addition, this individual may or may not have any previous marketing experience. No matter who is responsible for marketing at your library, there are some achievable strategies for maximizing your marketing effectiveness by becoming more proactive versus reactive, accelerating brand awareness, making data-driven decisions, and leveraging cross-functional networking."
85109993172,"An investigation about the agricultural system in Torbeck plain, Haiti: A statistically driven SWOT analysis",Russo G.,Journal of Agriculture and Environment for International Development,2021-01-01,10.12895/jaeid.20211.1465,0,Ordine dei Dottori Agronomi e Forestali di Milano,Article,"© 2021 Istituto Agronomico per l'Oltremare di Firenze. All rights reserved.Haitian agricultural potential is largely unexploited. The country needs a new approach to its agricultural development and development cooperation needs new practices to drive more appropriate interventions. Our research integrates advanced statistical methodologies and SWOT analysis at a pilot scale to identify the most relevant features for farm economic sustainability in the Torbeck Plain. Multidimensional data were collected in 49 farms and Principal Component Analysis (PCA) was used to discover the main components affecting the system’s variability. The most meaningful variables are then used for Hierarchical Cluster Analysis (HCA) to provide farms’ classification. Results were used to inform a statistically driven SWOT analysis. PCA reveals the presence of three main components. First, it seems that crop choice makes the difference because of the sale price’s great importance. The irrigation system’s availability affects neither yield nor income, whilst mechanization is mostly important for farms whose farmer’s first crop choice is maize. Moreover, mechanization is a generally worthwhile investment for farms whose fields’ area is at least about 1.2-1.5 ha. Overall, the statistical analysis provides reasonable farms’ classification and interesting insights about the Torbeck agricultural system. These were valuable for informing a SWOT analysis suggesting data-driven strategies for improving the agricultural system in Torbeck, which match the existing international guidelines and provide local priorities for intervention. In the short term they include i) informing crop choice ii) providing opportunities and infrastructure for local marketing. Long-term goals include developing extension services based on subsistence farmers' needs, advocating for data-driven national and international strategies for intervention, deepening the knowledge about relevant threats such as the diffused use of dangerous pesticides, or the unadvised water management."
85109191889,Smart Homes and the New White Futurism,Rottinghaus A.R.,Journal of Futures Studies,2021-01-01,10.6531/JFS.202106_25(4).0004,7,Miami University,Article,"© 2020 Tamkang University, All rights reserved.This article explores the consumer technology industry’s discourse about emerging Internet of Things smart home devices and sketches an outline of a “new white futurism.” New white futurism displaces prior consumer fantasies of labor-free living in smart homes and frames emerging smart home devices as tools for data-driven management of work/life balance in contemporary heteronormative, white, middle-class culture. The research draws on existing scholarly literature, archival documents, contemporary marketing discourses, and participant observation at CES in 2014 and 2018. The article concludes that it is crucial to reimagine cultural relationships to emerging technologies through Afro, Indigenous, and queer futuristic thought."
85108904963,"Gender discrimination, age group classification and carried object recognition from gait energy image using fusion of parallel convolutional neural network",Russel N.S.,IET Image Processing,2021-01-01,10.1049/ipr2.12024,10,Mepco Schlenk Engineering College,Article,"© 2020 The Authors. IET Image Processing published by John Wiley & Sons Ltd on behalf of The Institution of Engineering and TechnologyAge and gender are the two key attributes for healthy social interactions, access control, intelligence marketing etc. Likewise, carried object recognition helps in identifying owner of the baggage being abandoned or the person littering in the public places. The above-mentioned surveillance task displays discriminative characteristics in gait. Primates can accomplish scene context understanding and reacting to different circumstances with varying reflexes with ease. Human beings achieve this by recollecting prior experiences and adapting to new situations quickly. Modelling the human behaviour, this research work has combined customized and learnable filters so that knowledge database can always be kept up to date, as well as, provides flexibility in learning new contexts. Thus, a specialized parallel deep convolutional neural network architecture with customized filters that extracts intrinsic characteristics and data driven learnable filters are fused to enhance the performance of single convolutional neural network is proposed. From the experimentation it is observed that, the learning is augmented when customized filters and learnable filters are fused together. Results show that the proposed system achieves better performance for CASIA B datAQ2abase and OU-ISIR gait database-large population dataset with age and real-life carried object."
85107320594,Ceding to their fears: a taxonomic analysis of the heterogeneity in COVID-19 associated perceived risk and intended travel behaviour,Matiza T.,Tourism Recreation Research,2021-01-01,10.1080/02508281.2021.1889793,45,North-West University,Article,"© 2021 Informa UK Limited, trading as Taylor & Francis Group.Research into the impact of the COVID-19 pandemic on tourists’ psyche represents a new and growing discourse within contemporary tourism. This study established and segmented post-COVID-19 pandemic tourists based on three psychographic factors of perceived risk. Data were generated from a self-administered online survey of 323 respondents. Exploratory factor analysis identified a triad of perceived risk factors associated with the COVID-19 pandemic. Hierarchical cluster analysis supported a three cluster solution to comprise dogmatic, sceptical and apprehensive tourists, respectively. The findings show that there are discernable and statistically significant differences across the tourist typologies concerning the influence of media profile on tourist decision-making, the perceived safety of travel and tourism activities, and tourists’ behaviour (travel intentions) after the COVID-19 pandemic. Thus, implying that psychographic profiling will be critical in market segmentation and tourists’ targeting with post-crisis communication and marketing promotion in line with their predilections. As a primer to future COVID-19-related behavioural studies, this explorative research contributes critical data driven behavioural insights to enhance the extent of the tourism literature and support tourism practitioners’ tourism marketing decision-making."
85106342824,Big data-driven strategic orientation in international marketing,Akter S.,International Marketing Review,2021-01-01,10.1108/IMR-11-2020-0256,34,University of Wollongong,Article,"© 2021, Emerald Publishing Limited.Purpose: Big data is one of the most demanding topics in contemporary marketing research. Despite its importance, the big data-based strategic orientation in international marketing is yet to be formed conceptually. Thus, the purpose of this study is to systematically review and propose a holistic framework on big data-based strategic orientation for firms in international markets to attain a sustained firm performance. Design/methodology/approach: The study employed a systematic literature review to synthesize research rigorously. Initially, 2,242 articles were identified from the selective databases, and 45 papers were finally reported as most relevant to propose an integrative conceptual framework. Findings: The findings of the systematic literature review revealed data-evolving, and data-driven strategic orientations are essential for performing international marketing activities that contain three primary orientations such as (1) international digital platform orientation, (2) international market orientation and (3) international innovation and entrepreneurial orientation. Eleven distinct sub-dimensions reflect these three primary orientations. These strategic orientations of international firms may lead to advanced analytics orientation to attain sustained firm performance by generating and capturing value from the marketplace. Research limitations/implications: The study minimizes the literature gap by forming knowledge on big data-based strategic orientation and framing a multidimensional framework for guiding managers in the context of strategic orientation for international business and international marketing activities. The current study was conducted by following only a systematic literature review exclusively in firms' overall big data-based strategic orientation concept in international marketing. Future research may extend the domain by introducing firms' category wise systematic literature review. Originality/value: The study has proposed a holistic conceptual framework for big data-driven strategic orientation in international marketing literature through a systematic review for the first time. It has also illuminated a future research agenda that raises questions for the scholars to develop or extend theory in this area or other related disciplines."
85106218152,Data-driven digital advertising: benefits and risks of online behavioral advertising,Aiolfi S.,International Journal of Retail and Distribution Management,2021-01-01,10.1108/IJRDM-10-2020-0410,29,Università di Parma,Article,"© 2021, Simone Aiolfi, Silvia Bellini and Davide Pellegrini.Purpose: The research aims to investigate how individuals can be persuaded to make purchases through repeated and personalized messages. Specifically, the study proposes a framework of the potential benefits and risks of the online behavioral and data-driven digital advertising (OBA), which can help researchers and practitioners to better understand shopping behavior in the online retailing setting. In addition, the research focuses on the role of privacy concerns in affecting avoidance or adoption of OBA. Design/methodology/approach: The authors apply a structural equation modeling (SEM) approach with partial least square (PLS) regression method to test the research hypotheses through data coming from a structured questionnaire. Findings: OBA is a controversial type of advertising that activates opposing reactions on consumers' perspective. Specifically, acceptance of the OBA is positively related to relevance, usefulness and credibility of the personalized advertisements, while the intention to avoid personalized ads is strictly related to the privacy concerns. Consequently, OBA acceptance and avoidance affected the click intention on the ad and the behavioral intention that are decisive for the success of data-driven digital advertising. Originality/value: Prior research came up with complex theoretical frameworks that explain antecedents of OBA focusing only on ethical issues in marketing, on the effectiveness of a single OBA campaign or on how to create a successful advertising campaign. However, no study focuses on the intended or actual behavior of shoppers. Specifically, filling the gap in the existing literature, our research applies an SEM approach to identify both benefits and risks and the antecedents of the actual behavior of individuals in terms of actual purchases promoted by OBA."
